path,label,patient
../data/LK/non_seizure/25d13369-789d-11ea-8178-e0d55e6ff654_pre-1903_1912.npy,non_seizure,LK
../data/WSH/non_seizure/08739bdd-78a2-11ea-8178-e0d55e6ff654_pre-868_872.npy,non_seizure,WSH
../data/ZK/non_seizure/bdaf4f58-78a3-11ea-8178-e0d55e6ff654_pre-397_407.npy,non_seizure,ZK
../data/WSH/non_seizure/e895cecc-78a1-11ea-8178-e0d55e6ff654_pre-313_321.npy,non_seizure,WSH
../data/BDP/pre_seizure/5adb9699-789c-11ea-8178-e0d55e6ff654_pre-1342_1346.npy,pre_seizure,BDP
../data/LK/non_seizure/f818bcd3-789c-11ea-8178-e0d55e6ff654_pre-634_638.npy,non_seizure,LK
../data/WSH/pre_seizure/f47d1fc2-78a2-11ea-8178-e0d55e6ff654_pre-12828_12830.npy,pre_seizure,WSH
../data/BDP/non_seizure/99355729-789b-11ea-8178-e0d55e6ff654_pre-2865_2873.npy,non_seizure,BDP
../data/LK/pre_seizure/832e460d-789d-11ea-8178-e0d55e6ff654_pre-558_562.npy,pre_seizure,LK
../data/LK/non_seizure/f818bdb4-789c-11ea-8178-e0d55e6ff654_pre-850_858.npy,non_seizure,LK
../data/LK/non_seizure/c6f7fbaf-789c-11ea-8178-e0d55e6ff654_pre-157_160.npy,non_seizure,LK
../data/WSH/non_seizure/ebd7eed0-78a1-11ea-8178-e0d55e6ff654_pre-630_634.npy,non_seizure,WSH
../data/WSH/non_seizure/ed08eb0f-78a1-11ea-8178-e0d55e6ff654_pre-435_444.npy,non_seizure,WSH
../data/BDP/non_seizure/ba5d6e38-789b-11ea-8178-e0d55e6ff654_pre-642_655.npy,non_seizure,BDP
../data/LK/non_seizure/25d1334c-789d-11ea-8178-e0d55e6ff654_pre-679_681.npy,non_seizure,LK
../data/LK/pre_seizure/c847b7ff-789d-11ea-8178-e0d55e6ff654_pre-14_20.npy,pre_seizure,LK
../data/WSH/non_seizure/f5680df7-78a1-11ea-8178-e0d55e6ff654_pre-1350_1362.npy,non_seizure,WSH
../data/LK/non_seizure/afd1bfe7-789c-11ea-8178-e0d55e6ff654_pre-1261_1271.npy,non_seizure,LK
../data/ZK/non_seizure/03614f7d-78a4-11ea-8178-e0d55e6ff654_pre-1446_1449.npy,non_seizure,ZK
../data/BDP/non_seizure/9a2c48c7-789b-11ea-8178-e0d55e6ff654_pre-2110_2125.npy,non_seizure,BDP
../data/BDP/non_seizure/ba5d6e32-789b-11ea-8178-e0d55e6ff654_pre-521_529.npy,non_seizure,BDP
../data/ZK/pre_seizure/841b938e-78a4-11ea-8178-e0d55e6ff654_pre-282_290.npy,pre_seizure,ZK
../data/LK/non_seizure/c6f7f9d7-789c-11ea-8178-e0d55e6ff654_pre-1125_1128.npy,non_seizure,LK
../data/LK/non_seizure/3db2efeb-789d-11ea-8178-e0d55e6ff654_pre-1595_1601.npy,non_seizure,LK
../data/WSH/non_seizure/e895d0da-78a1-11ea-8178-e0d55e6ff654_pre-785_796.npy,non_seizure,WSH
../data/BDP/non_seizure/9935574f-789b-11ea-8178-e0d55e6ff654_pre-6483_6495.npy,non_seizure,BDP
../data/LK/non_seizure/c6f7fab4-789c-11ea-8178-e0d55e6ff654_pre-1458_1461.npy,non_seizure,LK
../data/LK/non_seizure/f818bddc-789c-11ea-8178-e0d55e6ff654_pre-178_180.npy,non_seizure,LK
../data/LK/non_seizure/25d1316d-789d-11ea-8178-e0d55e6ff654_pre-1323_1326.npy,non_seizure,LK
../data/BDP/non_seizure/b9448760-789b-11ea-8178-e0d55e6ff654_pre-281_286.npy,non_seizure,BDP
../data/WSH/pre_seizure/f05a3c16-78a2-11ea-8178-e0d55e6ff654_pre-9570_9580.npy,pre_seizure,WSH
../data/BDP/non_seizure/99355686-789b-11ea-8178-e0d55e6ff654_pre-5917_5932.npy,non_seizure,BDP
../data/WSH/non_seizure/eaa6bcdd-78a1-11ea-8178-e0d55e6ff654_pre-451_465.npy,non_seizure,WSH
../data/WSH/non_seizure/e895cfcb-78a1-11ea-8178-e0d55e6ff654_pre-471_481.npy,non_seizure,WSH
../data/ZK/non_seizure/d47ab4fa-78a3-11ea-8178-e0d55e6ff654_pre-559_565.npy,non_seizure,ZK
../data/WSH/non_seizure/eaa6bcb6-78a1-11ea-8178-e0d55e6ff654_pre-1166_1181.npy,non_seizure,WSH
../data/LK/non_seizure/afd1c11d-789c-11ea-8178-e0d55e6ff654_pre-301_307.npy,non_seizure,LK
../data/LK/non_seizure/f818bd85-789c-11ea-8178-e0d55e6ff654_pre-1725_1727.npy,non_seizure,LK
../data/LK/non_seizure/25d13337-789d-11ea-8178-e0d55e6ff654_pre-1962_1969.npy,non_seizure,LK
../data/WSH/non_seizure/001ca5da-78a2-11ea-8178-e0d55e6ff654_pre-423_426.npy,non_seizure,WSH
../data/WSH/non_seizure/06135246-78a2-11ea-8178-e0d55e6ff654_pre-172_176.npy,non_seizure,WSH
../data/BDP/non_seizure/c64a6e2f-789b-11ea-8178-e0d55e6ff654_pre-476_487.npy,non_seizure,BDP
../data/LK/non_seizure/3db2efda-789d-11ea-8178-e0d55e6ff654_pre-354_366.npy,non_seizure,LK
../data/LK/non_seizure/f818bc7a-789c-11ea-8178-e0d55e6ff654_pre-1145_1149.npy,non_seizure,LK
../data/WSH/non_seizure/fdbbf57b-78a1-11ea-8178-e0d55e6ff654_pre-154_156.npy,non_seizure,WSH
../data/ZK/non_seizure/8a8dbb68-78a3-11ea-8178-e0d55e6ff654_pre-72_74.npy,non_seizure,ZK
../data/BDP/non_seizure/9b5dbe7a-789b-11ea-8178-e0d55e6ff654_pre-5075_5086.npy,non_seizure,BDP
../data/WSH/non_seizure/07430159-78a2-11ea-8178-e0d55e6ff654_pre-743_756.npy,non_seizure,WSH
../data/BDP/non_seizure/9a2c47fc-789b-11ea-8178-e0d55e6ff654_pre-7065_7078.npy,non_seizure,BDP
../data/WSH/non_seizure/06135261-78a2-11ea-8178-e0d55e6ff654_pre-905_915.npy,non_seizure,WSH
../data/WSH/non_seizure/e895cecb-78a1-11ea-8178-e0d55e6ff654_pre-53_68.npy,non_seizure,WSH
../data/WSH/non_seizure/e974f140-78a1-11ea-8178-e0d55e6ff654_pre-1202_1216.npy,non_seizure,WSH
../data/BDP/non_seizure/9a2c48db-789b-11ea-8178-e0d55e6ff654_pre-6205_6216.npy,non_seizure,BDP
../data/WSH/non_seizure/fdbbf57c-78a1-11ea-8178-e0d55e6ff654_pre-7_21.npy,non_seizure,WSH
../data/BDP/pre_seizure/ee37f4c5-789b-11ea-8178-e0d55e6ff654_pre-261_274.npy,pre_seizure,BDP
../data/ZK/non_seizure/1a35370e-78a4-11ea-8178-e0d55e6ff654_pre-828_840.npy,non_seizure,ZK
../data/ZK/non_seizure/d47ab413-78a3-11ea-8178-e0d55e6ff654_pre-888_903.npy,non_seizure,ZK
../data/BDP/non_seizure/9c926873-789b-11ea-8178-e0d55e6ff654_pre-110_122.npy,non_seizure,BDP
../data/WSH/non_seizure/fa25683c-78a1-11ea-8178-e0d55e6ff654_pre-220_231.npy,non_seizure,WSH
../data/WSH/non_seizure/fa25681d-78a1-11ea-8178-e0d55e6ff654_pre-789_799.npy,non_seizure,WSH
../data/WSH/non_seizure/f5680ddf-78a1-11ea-8178-e0d55e6ff654_pre-286_295.npy,non_seizure,WSH
../data/ZK/non_seizure/2bb99700-78a4-11ea-8178-e0d55e6ff654_pre-108_111.npy,non_seizure,ZK
../data/ZK/pre_seizure/538ed1d5-78a4-11ea-8178-e0d55e6ff654_pre-225_227.npy,pre_seizure,ZK
../data/LK/non_seizure/c6f7fa60-789c-11ea-8178-e0d55e6ff654_pre-1291_1295.npy,non_seizure,LK
../data/LK/non_seizure/f818bc6f-789c-11ea-8178-e0d55e6ff654_pre-317_332.npy,non_seizure,LK
../data/LK/non_seizure/25d13359-789d-11ea-8178-e0d55e6ff654_pre-1217_1229.npy,non_seizure,LK
../data/ZK/non_seizure/8a8dba9b-78a3-11ea-8178-e0d55e6ff654_pre-1505_1509.npy,non_seizure,ZK
../data/ZK/pre_seizure/538ed32c-78a4-11ea-8178-e0d55e6ff654_pre-0_2.npy,pre_seizure,ZK
../data/ZK/pre_seizure/841b9576-78a4-11ea-8178-e0d55e6ff654_pre-323_336.npy,pre_seizure,ZK
../data/LK/non_seizure/afd1bf8f-789c-11ea-8178-e0d55e6ff654_pre-1115_1128.npy,non_seizure,LK
../data/LK/pre_seizure/b3570afe-789d-11ea-8178-e0d55e6ff654_pre-47_59.npy,pre_seizure,LK
../data/LK/non_seizure/f818bd6c-789c-11ea-8178-e0d55e6ff654_pre-251_262.npy,non_seizure,LK
../data/WSH/non_seizure/03b4439b-78a2-11ea-8178-e0d55e6ff654_pre-1094_1099.npy,non_seizure,WSH
../data/ZK/non_seizure/bdaf5028-78a3-11ea-8178-e0d55e6ff654_pre-1200_1209.npy,non_seizure,ZK
../data/BDP/pre_seizure/5adb9855-789c-11ea-8178-e0d55e6ff654_pre-2442_2444.npy,pre_seizure,BDP
../data/BDP/non_seizure/9b5dbeb0-789b-11ea-8178-e0d55e6ff654_pre-2509_2520.npy,non_seizure,BDP
../data/WSH/non_seizure/e895cec7-78a1-11ea-8178-e0d55e6ff654_pre-504_506.npy,non_seizure,WSH
../data/BDP/non_seizure/99355737-789b-11ea-8178-e0d55e6ff654_pre-3820_3832.npy,non_seizure,BDP
../data/ZK/non_seizure/a19e7339-78a3-11ea-8178-e0d55e6ff654_pre-235_244.npy,non_seizure,ZK
../data/BDP/pre_seizure/5be318a5-789c-11ea-8178-e0d55e6ff654_pre-3404_3410.npy,pre_seizure,BDP
../data/LK/non_seizure/afd1c024-789c-11ea-8178-e0d55e6ff654_pre-1187_1200.npy,non_seizure,LK
../data/LK/non_seizure/f818bbcf-789c-11ea-8178-e0d55e6ff654_pre-401_406.npy,non_seizure,LK
../data/LK/non_seizure/25d131bf-789d-11ea-8178-e0d55e6ff654_pre-475_478.npy,non_seizure,LK
../data/WSH/non_seizure/f431f7ef-78a1-11ea-8178-e0d55e6ff654_pre-461_475.npy,non_seizure,WSH
../data/LK/non_seizure/c6f7f9f5-789c-11ea-8178-e0d55e6ff654_pre-287_291.npy,non_seizure,LK
../data/LK/non_seizure/3e625607-789d-11ea-8178-e0d55e6ff654_pre-2003_2005.npy,non_seizure,LK
../data/LK/non_seizure/25d13232-789d-11ea-8178-e0d55e6ff654_pre-96_107.npy,non_seizure,LK
../data/LK/non_seizure/3db2f008-789d-11ea-8178-e0d55e6ff654_pre-1205_1216.npy,non_seizure,LK
../data/BDP/non_seizure/99355877-789b-11ea-8178-e0d55e6ff654_pre-2619_2628.npy,non_seizure,BDP
../data/BDP/non_seizure/bb8fcadd-789b-11ea-8178-e0d55e6ff654_pre-7_15.npy,non_seizure,BDP
../data/BDP/non_seizure/9a2c4803-789b-11ea-8178-e0d55e6ff654_pre-590_593.npy,non_seizure,BDP
../data/WSH/non_seizure/e895d0b4-78a1-11ea-8178-e0d55e6ff654_pre-869_876.npy,non_seizure,WSH
../data/ZK/non_seizure/2bb996ae-78a4-11ea-8178-e0d55e6ff654_pre-795_802.npy,non_seizure,ZK
../data/WSH/non_seizure/e895cf2b-78a1-11ea-8178-e0d55e6ff654_pre-207_218.npy,non_seizure,WSH
../data/ZK/non_seizure/d47ab458-78a3-11ea-8178-e0d55e6ff654_pre-633_648.npy,non_seizure,ZK
../data/LK/non_seizure/25d13209-789d-11ea-8178-e0d55e6ff654_pre-359_371.npy,non_seizure,LK
../data/ZK/non_seizure/03615078-78a4-11ea-8178-e0d55e6ff654_pre-1577_1591.npy,non_seizure,ZK
../data/BDP/non_seizure/993557dc-789b-11ea-8178-e0d55e6ff654_pre-2405_2413.npy,non_seizure,BDP
../data/ZK/non_seizure/a19e741e-78a3-11ea-8178-e0d55e6ff654_pre-398_402.npy,non_seizure,ZK
../data/LK/non_seizure/c6f7fa53-789c-11ea-8178-e0d55e6ff654_pre-1371_1376.npy,non_seizure,LK
../data/BDP/non_seizure/cc41f7b2-789b-11ea-8178-e0d55e6ff654_pre-312_327.npy,non_seizure,BDP
../data/WSH/pre_seizure/f05a3c7c-78a2-11ea-8178-e0d55e6ff654_pre-11849_11853.npy,pre_seizure,WSH
../data/LK/pre_seizure/f2adccc2-789d-11ea-8178-e0d55e6ff654_pre-239_243.npy,pre_seizure,LK
../data/ZK/non_seizure/6ca47a6b-78a3-11ea-8178-e0d55e6ff654_pre-852_858.npy,non_seizure,ZK
../data/ZK/non_seizure/a19e7388-78a3-11ea-8178-e0d55e6ff654_pre-205_218.npy,non_seizure,ZK
../data/ZK/non_seizure/6ca47a88-78a3-11ea-8178-e0d55e6ff654_pre-717_727.npy,non_seizure,ZK
../data/BDP/pre_seizure/e9e60a8c-789b-11ea-8178-e0d55e6ff654_pre-219_221.npy,pre_seizure,BDP
../data/ZK/non_seizure/1a35372a-78a4-11ea-8178-e0d55e6ff654_pre-552_559.npy,non_seizure,ZK
../data/BDP/non_seizure/c1881a5d-789b-11ea-8178-e0d55e6ff654_pre-309_314.npy,non_seizure,BDP
../data/ZK/pre_seizure/52a75b60-78a4-11ea-8178-e0d55e6ff654_pre-81_89.npy,pre_seizure,ZK
../data/BDP/non_seizure/cea85613-789b-11ea-8178-e0d55e6ff654_pre-15_30.npy,non_seizure,BDP
../data/ZK/non_seizure/1a353648-78a4-11ea-8178-e0d55e6ff654_pre-278_281.npy,non_seizure,ZK
../data/LK/non_seizure/f818bcd1-789c-11ea-8178-e0d55e6ff654_pre-675_686.npy,non_seizure,LK
../data/BDP/pre_seizure/5adb9774-789c-11ea-8178-e0d55e6ff654_pre-897_911.npy,pre_seizure,BDP
../data/BDP/pre_seizure/e9e60a13-789b-11ea-8178-e0d55e6ff654_pre-517_522.npy,pre_seizure,BDP
../data/WSH/non_seizure/f8f4d94a-78a1-11ea-8178-e0d55e6ff654_pre-904_917.npy,non_seizure,WSH
../data/LK/non_seizure/3db2f19f-789d-11ea-8178-e0d55e6ff654_pre-1301_1311.npy,non_seizure,LK
../data/BDP/pre_seizure/5be3178a-789c-11ea-8178-e0d55e6ff654_pre-569_571.npy,pre_seizure,BDP
../data/WSH/non_seizure/f431f801-78a1-11ea-8178-e0d55e6ff654_pre-1005_1008.npy,non_seizure,WSH
../data/ZK/non_seizure/6bb0176c-78a3-11ea-8178-e0d55e6ff654_pre-1584_1588.npy,non_seizure,ZK
../data/BDP/non_seizure/b94487d4-789b-11ea-8178-e0d55e6ff654_pre-87_99.npy,non_seizure,BDP
../data/WSH/pre_seizure/f21a1d85-78a2-11ea-8178-e0d55e6ff654_pre-6110_6117.npy,pre_seizure,WSH
../data/BDP/non_seizure/b944873d-789b-11ea-8178-e0d55e6ff654_pre-477_483.npy,non_seizure,BDP
../data/ZK/non_seizure/54915cf3-78a3-11ea-8178-e0d55e6ff654_pre-1132_1140.npy,non_seizure,ZK
../data/ZK/non_seizure/a19e7434-78a3-11ea-8178-e0d55e6ff654_pre-1347_1362.npy,non_seizure,ZK
../data/WSH/non_seizure/f8f4d92a-78a1-11ea-8178-e0d55e6ff654_pre-1404_1413.npy,non_seizure,WSH
../data/WSH/non_seizure/eaa6bca7-78a1-11ea-8178-e0d55e6ff654_pre-926_941.npy,non_seizure,WSH
../data/LK/non_seizure/afd1c0c2-789c-11ea-8178-e0d55e6ff654_pre-648_651.npy,non_seizure,LK
../data/LK/non_seizure/3db2f07a-789d-11ea-8178-e0d55e6ff654_pre-366_373.npy,non_seizure,LK
../data/ZK/pre_seizure/841b95d3-78a4-11ea-8178-e0d55e6ff654_pre-553_557.npy,pre_seizure,ZK
../data/BDP/pre_seizure/5adb980f-789c-11ea-8178-e0d55e6ff654_pre-3005_3019.npy,pre_seizure,BDP
../data/LK/non_seizure/f818bcff-789c-11ea-8178-e0d55e6ff654_pre-643_649.npy,non_seizure,LK
../data/LK/pre_seizure/f2adcde6-789d-11ea-8178-e0d55e6ff654_pre-527_541.npy,pre_seizure,LK
../data/WSH/non_seizure/027eeaf5-78a2-11ea-8178-e0d55e6ff654_pre-1354_1360.npy,non_seizure,WSH
../data/LK/non_seizure/3db2efd2-789d-11ea-8178-e0d55e6ff654_pre-1947_1952.npy,non_seizure,LK
../data/BDP/pre_seizure/5be316df-789c-11ea-8178-e0d55e6ff654_pre-804_808.npy,pre_seizure,BDP
../data/WSH/pre_seizure/f05a3b99-78a2-11ea-8178-e0d55e6ff654_pre-8743_8752.npy,pre_seizure,WSH
../data/LK/non_seizure/afd1bf83-789c-11ea-8178-e0d55e6ff654_pre-1386_1392.npy,non_seizure,LK
../data/LK/non_seizure/f818bcf9-789c-11ea-8178-e0d55e6ff654_pre-917_920.npy,non_seizure,LK
../data/WSH/non_seizure/ee39bbc8-78a1-11ea-8178-e0d55e6ff654_pre-784_797.npy,non_seizure,WSH
../data/ZK/non_seizure/6bb01709-78a3-11ea-8178-e0d55e6ff654_pre-1642_1656.npy,non_seizure,ZK
../data/WSH/non_seizure/09a5e259-78a2-11ea-8178-e0d55e6ff654_pre-889_897.npy,non_seizure,WSH
../data/BDP/non_seizure/b944875d-789b-11ea-8178-e0d55e6ff654_pre-410_415.npy,non_seizure,BDP
../data/WSH/non_seizure/001ca5c9-78a2-11ea-8178-e0d55e6ff654_pre-784_797.npy,non_seizure,WSH
../data/LK/non_seizure/afd1bfb6-789c-11ea-8178-e0d55e6ff654_pre-542_547.npy,non_seizure,LK
../data/BDP/non_seizure/9b5dbe71-789b-11ea-8178-e0d55e6ff654_pre-6148_6163.npy,non_seizure,BDP
../data/ZK/non_seizure/2bb99714-78a4-11ea-8178-e0d55e6ff654_pre-710_720.npy,non_seizure,ZK
../data/WSH/non_seizure/f5680dde-78a1-11ea-8178-e0d55e6ff654_pre-1112_1121.npy,non_seizure,WSH
../data/BDP/non_seizure/cd729f2a-789b-11ea-8178-e0d55e6ff654_pre-453_456.npy,non_seizure,BDP
../data/BDP/non_seizure/bf20de1a-789b-11ea-8178-e0d55e6ff654_pre-129_135.npy,non_seizure,BDP
../data/WSH/non_seizure/e895ce95-78a1-11ea-8178-e0d55e6ff654_pre-1219_1229.npy,non_seizure,WSH
../data/ZK/non_seizure/54915d0c-78a3-11ea-8178-e0d55e6ff654_pre-1312_1319.npy,non_seizure,ZK
../data/BDP/non_seizure/9a2c48fc-789b-11ea-8178-e0d55e6ff654_pre-2320_2323.npy,non_seizure,BDP
../data/LK/pre_seizure/f2adcccc-789d-11ea-8178-e0d55e6ff654_pre-26_34.npy,pre_seizure,LK
../data/WSH/non_seizure/e895d00e-78a1-11ea-8178-e0d55e6ff654_pre-170_185.npy,non_seizure,WSH
../data/WSH/pre_seizure/f5ae5258-78a2-11ea-8178-e0d55e6ff654_pre-9371_9373.npy,pre_seizure,WSH
../data/ZK/non_seizure/03614ff7-78a4-11ea-8178-e0d55e6ff654_pre-1385_1399.npy,non_seizure,ZK
../data/ZK/non_seizure/6bb01765-78a3-11ea-8178-e0d55e6ff654_pre-1069_1083.npy,non_seizure,ZK
../data/LK/non_seizure/f818bdab-789c-11ea-8178-e0d55e6ff654_pre-1771_1779.npy,non_seizure,LK
../data/ZK/non_seizure/8a8dbb6c-78a3-11ea-8178-e0d55e6ff654_pre-67_70.npy,non_seizure,ZK
../data/WSH/non_seizure/fa256834-78a1-11ea-8178-e0d55e6ff654_pre-232_246.npy,non_seizure,WSH
../data/LK/non_seizure/25d1330a-789d-11ea-8178-e0d55e6ff654_pre-443_450.npy,non_seizure,LK
../data/ZK/non_seizure/03614f55-78a4-11ea-8178-e0d55e6ff654_pre-957_969.npy,non_seizure,ZK
../data/LK/non_seizure/f818bd09-789c-11ea-8178-e0d55e6ff654_pre-1933_1935.npy,non_seizure,LK
../data/BDP/non_seizure/99355696-789b-11ea-8178-e0d55e6ff654_pre-5926_5940.npy,non_seizure,BDP
../data/BDP/non_seizure/b944862b-789b-11ea-8178-e0d55e6ff654_pre-415_422.npy,non_seizure,BDP
../data/WSH/non_seizure/e974f19f-78a1-11ea-8178-e0d55e6ff654_pre-971_973.npy,non_seizure,WSH
../data/WSH/non_seizure/e895d06e-78a1-11ea-8178-e0d55e6ff654_pre-558_568.npy,non_seizure,WSH
../data/LK/non_seizure/c6f7fa8f-789c-11ea-8178-e0d55e6ff654_pre-1441_1446.npy,non_seizure,LK
../data/BDP/pre_seizure/e9e60b17-789b-11ea-8178-e0d55e6ff654_pre-609_612.npy,pre_seizure,BDP
../data/BDP/non_seizure/b944881b-789b-11ea-8178-e0d55e6ff654_pre-342_349.npy,non_seizure,BDP
../data/WSH/pre_seizure/f05a3c8b-78a2-11ea-8178-e0d55e6ff654_pre-9015_9017.npy,pre_seizure,WSH
../data/WSH/non_seizure/e974f173-78a1-11ea-8178-e0d55e6ff654_pre-1266_1277.npy,non_seizure,WSH
../data/WSH/non_seizure/04e4dbb0-78a2-11ea-8178-e0d55e6ff654_pre-596_602.npy,non_seizure,WSH
../data/LK/non_seizure/3db2f01b-789d-11ea-8178-e0d55e6ff654_pre-1181_1189.npy,non_seizure,LK
../data/WSH/non_seizure/e895ce43-78a1-11ea-8178-e0d55e6ff654_pre-1296_1311.npy,non_seizure,WSH
../data/ZK/non_seizure/bdaf5031-78a3-11ea-8178-e0d55e6ff654_pre-749_758.npy,non_seizure,ZK
../data/ZK/non_seizure/54915cb1-78a3-11ea-8178-e0d55e6ff654_pre-679_687.npy,non_seizure,ZK
../data/WSH/non_seizure/e895d082-78a1-11ea-8178-e0d55e6ff654_pre-661_668.npy,non_seizure,WSH
../data/WSH/pre_seizure/f05a3dd0-78a2-11ea-8178-e0d55e6ff654_pre-10474_10481.npy,pre_seizure,WSH
../data/LK/non_seizure/f818bc65-789c-11ea-8178-e0d55e6ff654_pre-1506_1508.npy,non_seizure,LK
../data/BDP/non_seizure/b94486f7-789b-11ea-8178-e0d55e6ff654_pre-596_600.npy,non_seizure,BDP
../data/BDP/non_seizure/cd729f34-789b-11ea-8178-e0d55e6ff654_pre-253_266.npy,non_seizure,BDP
../data/WSH/non_seizure/09a5e249-78a2-11ea-8178-e0d55e6ff654_pre-667_681.npy,non_seizure,WSH
../data/WSH/non_seizure/e895cf7c-78a1-11ea-8178-e0d55e6ff654_pre-470_484.npy,non_seizure,WSH
../data/BDP/pre_seizure/fb59ab41-789b-11ea-8178-e0d55e6ff654_pre-181_188.npy,pre_seizure,BDP
../data/BDP/non_seizure/c77ad871-789b-11ea-8178-e0d55e6ff654_pre-318_321.npy,non_seizure,BDP
../data/BDP/non_seizure/cc41f7a0-789b-11ea-8178-e0d55e6ff654_pre-62_69.npy,non_seizure,BDP
